,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
10,2018-03-15,25.68849067945944,-12.987529253164636,50.26285186842717,25.68849067945944,25.68849067945944,-8.310023875545392,-8.310023875545392,-8.310023875545392,0.4901552135571553,0.4901552135571553,0.4901552135571553,-8.800179089102548,-8.800179089102548,-8.800179089102548,0.0,0.0,0.0,17.37846680391405
11,2018-03-16,25.6646960206014,-12.57951376236249,53.57847571535568,25.6646960206014,25.6646960206014,-7.980832414140767,-7.980832414140767,-7.980832414140767,-0.022976765065074983,-0.022976765065074983,-0.022976765065074983,-7.957855649075692,-7.957855649075692,-7.957855649075692,0.0,0.0,0.0,17.683863606460633
12,2018-03-19,25.593312044027282,-8.438893662076378,53.476366359566605,25.593312044027282,25.593312044027282,-3.0455694741321633,-3.0455694741321633,-3.0455694741321633,1.8228906089360082,1.8228906089360082,1.8228906089360082,-4.868460083068172,-4.868460083068172,-4.868460083068172,0.0,0.0,0.0,22.54774256989512
13,2018-03-20,25.56951738516924,-9.283532240950063,54.00702865196182,25.56951738516924,25.56951738516924,-2.887135386387391,-2.887135386387391,-2.887135386387391,0.845224031065557,0.845224031065557,0.845224031065557,-3.732359417452948,-3.732359417452948,-3.732359417452948,0.0,0.0,0.0,22.68238199878185
14,2018-03-21,25.5457227263112,-7.421237624384571,54.20938833324658,25.5457227263112,25.5457227263112,-1.6342795848902627,-1.6342795848902627,-1.6342795848902627,0.9487468804378433,0.9487468804378433,0.9487468804378433,-2.583026465328106,-2.583026465328106,-2.583026465328106,0.0,0.0,0.0,23.91144314142094
15,2018-03-22,25.521928067453164,-6.713348770141587,57.415889937462936,25.521928067453164,25.521928067453164,-0.95266835373813,-0.95266835373813,-0.95266835373813,0.4901552135543175,0.4901552135543175,0.4901552135543175,-1.4428235672924474,-1.4428235672924474,-1.4428235672924474,0.0,0.0,0.0,24.569259713715034
16,2018-03-23,25.49813340859512,-9.603123247100989,56.52657718315857,25.49813340859512,25.49813340859512,-0.3553258706189284,-0.3553258706189284,-0.3553258706189284,-0.022976765063128714,-0.022976765063128714,-0.022976765063128714,-0.33234910555579966,-0.33234910555579966,-0.33234910555579966,0.0,0.0,0.0,25.142807537976193
17,2018-03-26,25.426749432021,-1.5560992803764937,61.16707488874093,25.426749432021,25.426749432021,4.47230818634657,4.47230818634657,4.47230818634657,1.8228906089365078,1.8228906089365078,1.8228906089365078,2.6494175774100626,2.6494175774100626,2.6494175774100626,0.0,0.0,0.0,29.89905761836757
18,2018-03-27,25.40295477316296,-4.188984937357484,63.724502994129494,25.40295477316296,25.40295477316296,4.328469383114856,4.328469383114856,4.328469383114856,0.8452240310649115,0.8452240310649115,0.8452240310649115,3.4832453520499445,3.4832453520499445,3.4832453520499445,0.0,0.0,0.0,29.731424156277818
19,2018-03-28,25.379160114304923,-0.37742458430661285,63.815778615259454,25.379160114304923,25.379160114304923,5.1713586891975885,5.1713586891975885,5.1713586891975885,0.9487468804376197,0.9487468804376197,0.9487468804376197,4.222611808759968,4.222611808759968,4.222611808759968,0.0,0.0,0.0,30.550518803502513
20,2018-03-29,25.355365455446883,0.5970900113991375,64.26378472202019,25.355365455446883,25.355365455446883,5.353530129888417,5.353530129888417,5.353530129888417,0.49015521355878466,0.49015521355878466,0.49015521355878466,4.863374916329632,4.863374916329632,4.863374916329632,0.0,0.0,0.0,30.7088955853353
